Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Roxanne Bras Petraeus,Female,2023-05-27,"Wow. I'll say it. This article *and* the study are bananas. Come with me on this tour of red flags:1. The article describes an experiment where subjects are ""shown video of the same start-up business idea presented by a conventionally hot actresses and one who is more plain.""Conventionally hot?! Why stop there. How about ""smoking hot?"" I'm giving this 🚩🚩We shouldn't use casually objectifying language in a professional context. Our VP of marketing is effective. Our VP of marketing is not, ""rocking a great bod."" 2. The article goes on to opine that, ""The study does not touch on whether companies founded by attractive women are better investments, however. Maybe it’s a good strategy?""Wait, we're endorsing this as a strategy?! Here's where I get to 🚩🚩🚩Determining capital allocation based on women's attractiveness is not a strategy, unless I guess your fund invests in bets on beauty pageants. 3. But  🚩🚩🚩🚩 for the ending. ""So maybe the solution is for VC companies is to hire fewer jerks?""No! While I see a lot of jerk behavior in this article, the solution isn't to call people jerks or to hire fewer of them. The solution is to acknowledge there are many biases at play in the workplace and then come up with tactics to ensure decisions aren't made based on those biases.For example, investors can have a standard set of questions they ask all founders, regardless of gender (or hotness?) to fight the tendency that men get asked more about potential than performance. Finally, this article gives the impression that ""hot women"" easily raise funds: Less than 3% of VC funding goes to all women founding teams.And articles like this don't help us move the needle.",154,46,12,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-09-27,"""You have to earn a seat at the table"" is a controversial piece of advice frequently given to women in male dominated fields and, interestingly, to HR/People Ops.I was thinking about this while on a panel with great People leaders a few weeks back, where we talked about the shift from HR to People Ops.As panelists we thought, whether fair or not, that People Ops often does need to earn a seat at the table because many leaders have worked at companies where HR was just admin.Here's my CEO perspective: leaders often don't know what they're missing out on because they haven't seen great.If you're curious how to show your value, here's an A+ example I've seen Melanie Naranjo do at Ethena:I come to her with a more traditional ""HR"" ask, like, ""Hey, help me hire this role."" Melanie could just say, ""I'll figure out the comp band and run the logistics on our ATS.""Instead, she says things like, ""I remember last time we hired for a similar role, we made XYZ mistake because we hadn't thought things through. So I talked with a few people at the company and I learned ABC thing that makes me think we are making the same mistake.""And then the key: ""My recommendation is we do this next...""She's gotten into the drivers seat versus asking me if she can steer. As a leader, I am so grateful to have someone else helping me solve problems.A great way to ""earn"" a seat is to literally take it and start showing value right away.#hr #peopleops #leadership #startups",146,14,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-09-27,"Any perspective I can offer on the violence in Israel is both poorly informed and utterly insignificant compared to the very real devastation being felt by those in the region.It's surreal to spend a weekend checking the news, then chasing my toddler; thinking about friends who've served and then doing my regular work, which somehow seems so mundane.What I feel seems obvious but I suppose it does bear saying: Children should be safe. People should attend festivals and celebrate holidays without fear. While I can't do anything meaningful, acknowledging the magnitude of the moment seems better than nothing. I am so very sorry there is so much suffering.",141,2,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-08-27,"It was such a treat chatting with Lisa Sholkin and Christina Luconi at Boston's Startup Boston panel! Our topic: How to not HR like Toby.A few key takeaways (aside from Christina's flawless blazer):🏷️ You can re-brand to People Ops but that's only the first step in making the people function strategic🍽️ While the People role hasn't always had a seat at the table, it should...but you have to earn it🫡 Some leadership teams just won't ""get it."" Ideally, work for ones that do👾 AI can't do the coaching a great People leader can; but automate your paperwork (cough...use Ethena), so you can focus on the people workThanks for the great conversation, especially the hot takes! #startups #people #hr #leadership #bostontech",138,9,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-09-27,"I was listening to a podcast about Costco (I figured I should learn why my husband is obsessed), and it had a small aside about how Costco doesn't offer ""loss leaders,"" meaning products sold below cost to bring people in.The reason? Apparently Costco doesn't think their customer is dumb. Customers know that if you have loss leaders, you need to make up for that elsewhere by over-pricing other items.(Side note – there's debate over whether Costco's food court is a loss leader. The pizza is the reason my son happily goes, but whatever, I think the point still holds.)I love the philosophy of respecting the intelligence of your customer.We recently made a Vendor Switch Guide for people considering Ethena and we made it honest. We show where Ethena shines, but also, what features we don't have.As a buyer, I *hate* when someone hands me a checklist that's like:My product: ✅✅✅✅✅Competitors: ❌❌❌❌❌I'm not a moron. If that were true, how would your competitors be in business?So anyway, if you're in the market for compliance training or an employee hotline & HR case management, check out our vendor guide!🌭 It doesn't come with a $1.50 hot dog, but it does assume you're intelligent!",135,6,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-04-27,"The best career advice is the simplest – work with great people. When I was an Army ROTC cadet, I asked an officer I admired how to pick the right jobs. He said, ""Honestly, just find good people and work with them. It doesn't matter what you're doing. Their good stuff will rub off on you.""The entire Ethena team gathered for an offsite a few weeks ago and it reminded me of the wisdom of this advice. I love working with this crew, including Anne and Brandis, as evidenced by my cheesy grin.",134,16,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2024-01-27,"Why yes, I have (another) new colleague! My son is on his second day of a cold so he’s consuming equal parts Tylenol, cartoons and juice while I’m plugging away at Ethena. Occasionally, we chat about how many fingers he has or how bad the villain is, but otherwise, I’m about as productive as normal. I am thrilled to be at a company where work isn’t measured by time in a specific location since as a working parent, that’s really hard. Balance is messy and imperfect, but I’m glad I can be at the kitchen table today 💙",132,5,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-09-27,"What happens when HR is the problem?The vast majority of time, this is hypothetical. The People function is full of high-integrity people.But it's important to prepare for a bad scenario: How is an employee supposed to raise an issue to HR when HR is the problem?!Sadly, I saw something similar in the Army, where you were supposed to report issues like harassment or discrimination to the unit's commander. But sometimes, the commander was the problem.So I loved seeing Melanie Naranjo, Ethena's People leader, break down this tricky issue in WorkLife.This concern actually motivated Ethena to build out a new feature in our employee hotline – employees can remove specific individuals in HR/Legal from receiving their report.Huge thanks to all the People & Legal leaders who collaborated with us on this feature, as it's one small tool companies have to build a speak up culture.#hr #people #hotline #speakup #culture",132,5,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-06-27,"📣 Today, we welcome Ethena's Anonymous Reporting tool to the world! 📣When we first launched Ethena's compliance training, I'd reach out to customers asking what other problems we could help solve. We got two resounding answers:1. Build an LMS that's lightweight so I can manage my own required training too. (✅ it's live!)2. Build a reporting tool my team can use to Speak Up. (✅ it's today days old!)Why might you need this? Well, in addition to building an ethical culture, it meets requirements for SOX, SOC II, the EU Whistleblower directive, and corporate best practices.Why might you want Ethena's? 🧠 Let employees report in a trusted place where they already train💻 Reduce tool fatigue with one compliance platform👩‍💻 Benefit from the magic of modern techI'm thrilled to introduce a product aimed at ethical cultures and I'd be jazzed to chat with you about it if you're interested. DM me or check out the blog post (and how-to video from People star Melanie Naranjo) below!#tech #hr #legal #compliance #companyculture",126,11,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
Roxanne Bras Petraeus,Female,2023-10-27,"Do you do ""stay interviews"" with your team? In case, like me, you haven't seen these much in your career, stay interviews are interviews you do with your direct reports, especially high performers, to learn what would make them stay or leave.There's a human tendency to fight fires, meaning deal with something when it becomes a mess; but not be proactive.Stay interviews help you proactively manage your talent, versus just scrambling when a A team player shares that they're leaving.As a very recent convert, I now want to evangelize these as a tool for leaders!Much like in a Sales call, the value comes from asking hard/scary questions and then...shutting up! This isn't a ""pitch"" where you tell your team why they should stay. That would probably be ineffective.It's a listening tour.Unsurprisingly, Melanie, Ethena's people leader, gave me a great template that you are welcome to steal/modify as needed:Just a simple, 4 question interview can help you better lead:1. What do you love most about working at Ethena? 2. What's the most challenging thing about working at Ethena? 3. As a company, we are at our best when we.... We are at our worst when we... If you were to leave, it would be because... 4. Overall, how would you rate your experience at Ethena today? [exceeds, meets, somewhat meets, doesn't meet]If you do stay interviews, what question do you find most insightful?",126,23,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABtGWkEBl1VzMq5jspDI1rTUjFEYKyYry58&keywords=roxanne%20bras%20petraeus&origin=CLUSTER_EXPANSION&position=0&searchId=cb1ce05d-7067-4f4a-a12f-efc7f1b03930&sid=MxB&sortBy=%22date_posted%22
