Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Talifhani Banks,Male,2024-02-27,"I’m excited , Spaza Eats join forces with bp express and PnP express to deliver grocery both in the township and in the city nationally Just yesterday we were launching and today we are partnering with the kings of the industry From Monday 4th, March, You will be able to order from your favourite BP and PnP express stores Spaza Eats is bridging a gap between the township & the city By the way , you can now buy cloths , shoes etc on Spaza Eats e-commerce ✅",706,52,24,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2024-03-27,"People always ask, “how did you do it? you guys have a risk appetite “🫢& I say, these are not risks , we come from environments where you take risk with your life. Happy Human Rights ✅Download Spaza Eats App on IOS , Huawei and Android Pabalelo Banks",684,41,8,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2024-01-27,"I’m officially back to big time business Spaza Eats e-commerce is now live and  accepting suppliers.You can now register your products on “Spaza Eats Store” App I’m looking forward to see more SME’s joining the platform and turbo boost their total monthly income through our universe I believe this is the direction to create more jobs in manufacturing and also in logistics directly Spaza Eats already has more than 500 drivers in just 2 regions and now we are going national  After you register your business , our team will contact you for few questions before accepting you. Together we can shape the economic future of the African continent  🙏💫",634,32,8,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2023-04-27,"2019 we launched Spaza Eats, a township food delivery platform. We failed massively on delivering goods on time in communities although the platform did well. We were learning and cash flow was a big problem too to scale We redeveloped the platform and added groceries as one of the key features We will be ready for trade in JuneThis platform is targeting the township economy  AnalyticsX",614,119,22,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2024-01-27,Introducing Spaza Eats uniform 💥💥 Our drivers have a full gear to deliver your meals and groceries A big thank you to G.Fox  for sponsoring Spaza Eats with the full uniform “top to toe“ We will be giving away more uniforms to our drivers within Gauteng and Cape Town (Limpopo and KZN ) as well. Download Spaza Eats today 🙏💫God is King,586,33,9,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2024-03-27,"It was  all a dream, 90 000 people seeing Spaza Eats everywhere at FNB stadium You saw us at the derby Kaizer Chiefs vs Orlando Pirates Now you see us at the calabash with Maroon 5 It’s time now to take local brands to global markets. I know soon they will be telling you he is funded by the Russians from brics.",574,42,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2023-06-27,We are officially ready for registrations on Spaza Eats Please register as a driver or a your business.  Creating jobs within Township and Big Cities Let’s Goo! www.spazaeats.co.za,571,44,32,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2023-09-27,We are launching Spaza Eats here In Cape Town this October My Merchant Manager Sibulele Dawn Mlumbi has been handling business Good to be in the mother city,569,29,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2023-12-27,"Launching Spaza Eats has been the most stubborn thing I’ve done this year The engine is huge that it needs every detailed attention to get it to work. Creating a team from System thinking Engineers level to managing merchants, Managing logistics, Order dispatch per minute, per location, per city and brand partnerships I had to be flexible and realise that I might not have the time to run Analytics Advertising so I went to get a very sharp CEO to lead the team. Although I remained an innovator in the business through problem solving and providing technology solutions , it helped lift off so much weight that comes with managing a medium enterpriseAnalytics Advertising has been doing so well under new leadership, we removed the culture of entitlement without executing and we begin to focus on targets , retention and employee wellbeing Spaza Eats on the other hand came with its own direct challenges and quick growth with partnerships that needs attention direclty. I had to realise the Food delivery category will need a COO as we plan to launch e-commerce within the platform in 2024 Focusing on AnalyticsX and portfolio management has been fun on a high level but it comes with its own pain and a greater long term X to solve.Above it all, I still remained stubborn on the vision and flexible on details If you’re not stubborn, you’ll give up on experiments too soon. And if you’re not flexible, you’ll pound your head against the wall and you won’t see a different solution to a problem you’re trying to solve.✍🏾WE ARE THE ANSWER TO WHAT GOD KNEW WILL BE A PROBLEM 💫",561,52,11,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
Talifhani Banks,Male,2024-01-27,Takin it easy with my homo sapiens sapiensMy goal this year is to make sure our ecosystem on Spaza Eats creates a sustainable cashflow channel to SME’s My new partnership with BP express allows Spaza Eats to be a national brand from the 1st of February 2024 Key services :Fast food Grocery e-commerce I’ve also cofounded Spaza Pay with another Great collaborator to serve as a medium of exchange payment channel here in the country and across the continentMine is raise the entrepreneurship bar a little higher,556,28,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAABdavMUBYCvGEP3np0tVJAsec91Qzoaep6k&keywords=dr.%20talifhani%20banks%20%F0%9F%87%BF%F0%9F%87%A6&origin=CLUSTER_EXPANSION&position=0&searchId=b85add19-6687-4147-9a57-21c5e84674ea&sid=VA2&sortBy=%22date_posted%22
