Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Lisa Hurley,Female,2024-01-27,I love this. I appreciate that Bernice A. King is honoring her Father *and* her Mother.Happy #MLKDay ✊🏾🤎,563,26,57,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2023-11-27,"Y’all know what time it is!! 😁😁😁 It’s #FootwerkFriday and we dancing into the weekend! 😁🎊💃🏾 Between my last post featuring Queen Omega and this one, this is the pre-birthday mood! 😁🕺🏾🎁🔥🎉 So grateful to my people for talking me into actually looking forward to it. 🤣🙏🏾💚One thing I’ve learned this year is that even people who pretend to not see you are watching (and sometimes imitating) your every move. The gag is: they ain’t you. 🤷🏾‍♀️ Your magic is yours alone. So sometimes you gotta not only move to the beat of your own drum, but also dance like people ARE watching - cause they are - and put on a good show for them! 🤣👑💃🏾🔥🕺🏾 Do you. Let them watch. Keep being you and enjoy every step of your journey. Ok…end of lecture, lol. Happy Fri-yay and enjoy your weekend! 😁💚 Yay! #ExhaleSis#FootwerkFriday#TheGreatExhale#HappyHappyThoughts",561,111,45,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2024-03-27,"Y'all...this health care system is so hard and heartbreaking to navigate. Without getting into too much detail, a physician just told me that they can't help me because I am ""very intelligent and well put together."" They continued: ""Nobody will believe you are sick because you speak so well.""I just...I got nothin.The world hates Black women.",542,402,20,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2023-12-27,🤣🎄🎁 I don’t even have a caption. This “remix” of Mariah’s Christmas classic is hilarious! Happy holidays and happy #StandupSaturday! 😁🎅🏾😂#TisTheSeason🎥: The Christy Show on TikTok,532,120,39,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2023-11-27,"Auntie Tab came through with a word for us all on this fine Monday. 🙏🏾🙏🏾🙏🏾Block out the noise. Block out the distractions. Stay on task. Focus.Implement your vision.Confidently.This solopreneurship journey has been interesting to say the least. Many, many positives of course. Many, many people in my corner. Many genuine supporters. 🙏🏾But also, lots of “noise.”Naysayers and narcissists.Imitators and haterators.Monitoring spirits. Siphoning souls.Mood crushers.Manipulators.Whew.If y’all only knew…Yet, throughout it all, and in spite of it all, I have remained focused. I observe the “noise,” but I do not let it sway me from my purpose. I was tasked with something specific, and it has come to fruition. And it will continue to grow. 🙏🏾🙏🏾🙏🏾The thing is: your thing is your thing. What is for you will never ever pass you. And what is for me can never be taken from me. As we say back home: everybody can eat. When it comes to manifesting what you have been called to manifest, do not ever let anyone move you off your square. Stand firm. Rest in your confidence. Remember who you are and Whose you are. Stay steadfast.Stay encouraged.Trust yourself.Block out the noise, and do you.Asé 🙏🏾🤎#ExhaleSis#TheGreatExhale#HappyHappyThoughts",526,100,82,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2024-01-27,Happy Martin Luther King Day. ✊🏾,451,6,34,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2024-01-27,"To Black women. To whoever needs to hear it: we need you here. You are loved. 🙏🏾🤎🙏🏾As Justin says in this video: if you’re in a dark place, lean on community. Rest in your tribe. If you don’t already have it, find a community that will love, nurture, support, and embrace you as you deserve to be. Go where you are loved just as you are, without having to perform to gain approval.Seek comfort.As someone who has survived suicide attempts, I also have a message for “the village.” Please reach out. Please check in. Please stay in contact. If something feels off, it just might be. Make yourself a nuisance if need be, until the person who is in crisis is on a more even keel. Show up. Cook a meal. Do the dishes. Listen. Sit with them on the couch and share space. Help them find a therapist. Drive them there. There are so many ways you can help. This is a tough tough time…we need to be there for each other. We need to protect Black women. R.I.P. to Dr. Bailey, and condolences to all who mourn her. 🙏🏾🕊️🙏🏾",445,66,72,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2023-11-27,Let’s enjoy a little #FootwerkFriday on a Monday and get the week off to a happy start! Thanks to Isaac Harvey MBE for the positive vibes!#HappyHappyThoughts 😁🙌🏾🛼🎉🫶🏾💚,408,54,13,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2023-11-27,"What am I doing for my birthday? NOTHING!! 🤣🎊😁🎁🎉 That’s the activity! Lolol. This is the vibe all day long. I plan to be completely useless. 🤣🤣 Definitely time to #exhale 🙏🏾🥰💚🥰🙏🏾💨💨💨💨💨💨💨💨💨😎🤎 Hi, I’m Lisa, Founder of The Great Exhale™, an award-winning private membership community designed for Black women around the globe to collectively relax, lay their burdens down…and exhale.If that sounds like you, join The Great Exhale™ community today! 🙌🏾😊🤎💨 (Link is in the comments.)Ring my bell 🔔 so you don’t miss any posts, and follow my hashtags to catch all the vibes 😊:#ExhaleSis#TheGreatExhale#HappyHappyThoughts",379,247,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
Lisa Hurley,Female,2024-01-27,"Y’all know what time it is!! 😁😁😁 It’s #FootwerkFriday and we’re dancing into the weekend! 🎉🕺🏾💃🏾🕺🏾🎊One thing I love about us is we’re going to excel at anything we put our minds - or our feet - to! 👑😍(Some of you have asked me to post easier choreography, so here you go. 🤣💃🏾)Happy Fri-yay, and have a great weekend! 😁#ExhaleSis#TheGreatExhale#LiveLifeInUnderdrive#HappyHappyThoughtsP.S. We give credit round these parts. Link to the creator’s video is in the comments. 🙏🏾",366,109,20,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAALAQ-4BbTBIZ2Xm2mreLTNxwBiRG9nz-Bs&keywords=lisa%20hurley&origin=CLUSTER_EXPANSION&position=0&searchId=35c961ca-9b86-4252-b8c5-ae5951921120&sid=YMH&sortBy=%22date_posted%22
