Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Sallie Krawcheck,Male,2024-04-27,I've been thinking a lot about the messages that are being sent to our children currently. We focus a lot on what this means for our daughters; but this also impacts our sons.,2118,143,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,We're hearing a good deal from women and their stories of harassment in the workplace. Here is a message to  the men in our lives.,1928,97,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,We are living in a culture in which hate is increasingly being expressed. Here's what we can learn from bullies and what it means for business.,1744,71,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,"Venture capital is in the news these days...and not for the right reasons. But it remains a valuable source of capital for certain start-ups, if you can find the right one(s) for your business. Here's are some ""to-don't's"" I've learned when pitching venture capitalists.",1742,84,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2023-09-27,"Welcome to my new newsletter with the Ellevest team. My plan here is to share some of my hard-learned, wish-I-had-known-then career lessons. First things first: The most powerful career advice that nobody else is giving you.",1662,114,28,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,My blog post on what I want my daughter to know heading into 2018,1649,51,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,"Time for the parade of ""what I'm grateful for"" blogs and posts. Mine's a little different this year....",1581,60,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-03-27,"Spoiler alert: In this interview I did with Inc. Magazine, I talk about how lonely it can be working as a WFH CEO. But that does a disservice to my cat, Meekum, who’s there by my side everyday, meowing at the proverbial water cooler.  That’s not all I talked about. I also talked about failure, being a woman founder, and burnout — and how I manage the symptoms of stress in this interview with Sara Deeter. (Spoiler alert 2: Short midday naps are crucial.)",1513,85,39,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,I've learned a lot about design since moving from a corporate position to a start-up. Here's what I think all CEOs (and managers) should know.,1384,49,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2023-11-27,"Here are five things women accomplished this year that I’m grateful for:1. The By-Women-For-Women Economy. Points if your name is Beyoncé, Taylor, or Barbie. Extra points if you showed up and caused the economic earthquake by spending money on something so uniquely fun and feminist.2. The Girl Math Kinda Adding Up. We morphed another patronizing money message (ugh) into a viral campaign against zero-fun budgets and financial shame holding us back. And we showed them: Pumpkin spice lattes were sipped with pride. 3. The Confidence and Power of Women Investors. 86% of women told Ellevest that investing makes them feel “powerful.” Particularly, “in control over their futures.” Shout out to you if, during a year of extreme volatility and “shiny new things,” you started investing or stayed the course and felt the power of your financial flex. 4. The Mainstream-ification of Divorce Money Advice. If you’re reading this, your favorite celebrity couple probably broke up this year. But the “summer of divorce” shined a light on money and marriage issues considered too taboo to discuss. Not anymore — and women are better off for it.5. The Ambition of Women in the Workplace. Women IPO-ed. Women’s sports is the moment. Women led major news outlets. Women CEOs (finally) outnumbered those named John. We perform better with a bestie by our side and go further when we play together.TL;DR: Nothing bad happens when women have more money and more power. And there’s a lot to be thankful for in that.Read my full op ed in this week's Ellevest newsletter here:  https://lnkd.in/ehzNZvkF.",1364,62,77,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
