Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Lauren Maillian ,Female,2023-05-27,"Just a private screening and soirée at the Tribeca Film Festival for OnBoard The Film, a documentary chronicling the rise of Black women in America's public and private boardrooms. It follows the evolution of board diversity from Patricia Roberts Harris in 1971 to the present day, as seen through the eyes of Black women who are making a positive difference in global corporate spaces. Executive produced by my dear friend and fellow #BWOB member, Shannon Nash, Esq., CPA  and Black Women On Boards  co-founder, Merline Saintil, and directed by Deborah Riley Draper. Thank you for making this film for the culture and to correct our history books, and congratulations on a beautiful premiere! Honored to be a part of this community and for my little cameo in OnBoard.This little Black girl grew up to have ambitions and dreams of serving on Boards that’s now realized.See the trailer here: bit.ly/OnBoardTrailer#OnBoardTribeca #OnBoardTheFilm#ForTheCulture #ChangeAgent#WomenInBusiness #WomenLeaders#BlackWomenOnBoards #ThePathRedefined Bijou Abiola Christiane Pendarvis Lakecia Gunter Ayesha J. Whyte, Esq. Chinwe Esimai Angela Burruss",174,13,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2024-02-27,"Thank you pocstock for seeing and recognizing me in the Future of Black America Top 50 list alongside friends and colleagues who are shifting paradigms in business. ❤️I started my first company 20 years ago and had to learn to have self-confidence and grit to achieve what was never designed for me to easily accomplish as a Black woman. The lessons have been invaluable and built character and values that are embedded in how I show up and operate today and always. 💯20 years of being a workaholic, taking zero days off and having an unwavering vision of what success looks like has paid off, and there’s so much more in store and being built at Hero Media Inc.Here’s to giving back, making an impact and creating modern day #BlackHistory ✊🏾See the entire Top 50 list here https://lnkd.in/emHjeEwM#Grateful #ChangeAgent #BlackHistoryMonth #GlassCeilingBreaker #WomenInBusiness #MakingHistory #ThePathRedefined",168,26,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-12-27,"In 2023, the goals I wanted to achieve were guided by a simple yet powerful question: ""What would happen if I ____"" every day, week, or month? It became my compass for intentional change. Every year, I set goals aimed at becoming the best version of myself, seeking breakthroughs that resonate across all aspects of my life.📈This past year, I invested time and resources where I knew consistency was critical. In 2024, my commitment is to continually ask, ""How can this be more efficient and productive?"" 🙏🏾 I aspire to be more than just a productive professional in 2024. I aim to be a present and productive mom, wife, family member, and friend, armed with systems and procedures for maximum effectiveness.🔑Having a breakthrough last year meant standing still, investing in myself, and walking away from draining aspects of life and work. 2023 became a year of taking inventory, regaining control of things that I felt were running me, investing in family, and sparking positive change in my surroundings to foster transformation at scale.💡As we step into the New Year, here’s my simple advice: focus on efficiency and productivity to make space for you to be able to give your all consistently. You don't want to find yourself wondering, ""What would've happened if….""🚀 Success demands consistency, commitment, mental toughness and the ability to analyze and adapt. Prioritizing my vision led to personal and professional transformation. I intentionally stepped away from leading a nonprofit I scaled to 5x to embrace new opportunities. I became  Cartier Women's Initiative DEI Jury President, took e.GO Mobile public on Nasdaq with Athena Capital, was tapped to lead Hero Media Inc. as President, became an Advisor to Overtime and helped acquire a $100M Black-owned hair care brand.✨This transformative journey extended to my family, pushing us all to be our best. Parenthood urged me to raise my standards amid a changing world.🫶🏾2023 brought unforgettable personal moments, from Chloe's 8th grade graduation to Jayden's varsity soccer championship and the launch of JaydenMaillian.com - witnessing my children grow into young adults was a profound joy.💪🏾 My husband, Robert, reached new heights in his career as an Executive Health and Performance Coach, leaving an indelible impact on ambitious leaders. I benefited from his coaching and the routine I crafted in 2023 for my own success. #BeExceptional 💫Transforming my setup to match my life goals reminded me that I'm worth it, and no mountain is too high. Imperfect as it may be, progress brings improvement and valuable lessons. #ThePathRedefined 💡In 2024 you will see efficiency powering my approach to business in aligninment with my promise not to miss precious family moments. I encourage you to focus on challenging yourself daily to make things run better so you can show up better. #HappyNewYear! I wish you a happy, healthy and prosperous 2024!Here’s to being brave and bold.🎉",161,17,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-11-27,"In 2020, I wanted to do something that would become a driving force for changing the narrative around women of color as CEOs. I had a bold vision that created #TheNewCSuite with Cosmopolitan, in collaboration with my dear friend & publishing veteran, Nancy Berger. The New C-Suite list was the first of its kind, sparking critical groundbreaking dialogue about the roles women and women of color can have in business and executive leadership. By creating an opportunity to honor and recognize women of color as CEOs of their own businesses, we gave visibility to new voices. As the then CEO of digitalundivided, I launched the inaugural class of The New C-Suite during COVID in 2021 with Venus Williams as a fellow judge and Cosmo’s cover star. Last year, in 2022, Nancy and I made it massively bigger with a lunch at Philippe Chow, an all-day summit at Hearst Tower and an advertorial and Cosmo magazine spread for the founders in partnership with Saks OFF 5TH. This week, the 2023 list was announced and the vision had a life of its own without us. I am so happy to see familiar faces recognized as this year's honorees and to see this list live on! Many thanks to Cosmopolitan for seeing the importance of creating voice and visibility for women of color. Congratulations, ladies! Dafna Mizrahi - Curamia TequilaShaira Frías & Mabel Frías - LUNA MAGIC Jasmine Jones - Cherry Blossom Intimates & MyyaCandace Mitchell Harris - MYAVANA Riana Lynn - Journey Foods Kristen Sonday - Paladin  Mary Hernandez & Beatriz Acevedo - Suma WealthNewsha Ghaeli & Mariana Matus, PhD - Biobot Analytics Daniela Blanco - Sunthetics Courtney Caldwell, MBA - ShearShare, Inc. As Nancy said in her note to me from year one that still sits framed on my desk, “We did it!” We found a way to ensure voice and visibility were front and center to create impact and opportunity. This is The New C-Suite. It’s bigger than me and still making waves. Learn more about this year's honorees here: https://lnkd.in/gbZ2yH37#ChangeAgent #Marketing #Media #BrandBuilding #Cosmo #TheNewCSuite #WomenLeaders #WomenInBusiness",160,23,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-07-27,"Almost time to head to Martha’s Vineyard! So excited for this year’s events and to reconnect with colleagues across the media, entertainment, tech and VC landscape as many join for the Martha's Vineyard African American Film Festival. In my new role as President, Digital Innovation at Hero Media Inc. I’ve been cooking up projects and programming that I’m thrilled to share with some of my favorite folks, while on the island of MV that means so much for the culture and is truly my original “happy place”! DM me or drop a comment if you’re around so we can connect. Hope to see you there! #MVAAFF",157,35,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-05-27,"A week ago, my Chloe graduated 8th grade and became a High School Freshman! 👩🏽‍🎓💕#Milestones #MilestoneMoments#ProudMama #MomentsThatMatter#WorkingMom #ThePathRedefined",151,25,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-06-27,"Spent a lot of time at the Cannes Lions International Festival of Creativity speaking the truth on stages about inclusivity and the need for diverse ownership in media, tech, and entertainment. My creative cup is full after time with so many friends and having many more eye opening conversations!💫And, of course some spicy dialogue at the #EqualityLounge on women’s seat at the big executive leadership table and that glass cliff us women of color face with grace. 💁🏽‍♀️Thanks to Shelley Zalis, Talia Bender Small and The Female Quotient for creating space at #CannesLions2023 to discuss the importance of diversity and inclusion. We’ve got a lot cooking at Hero Media Inc. that’s going to change the game. 😉Oh and yes, I brought my Black babies to see the grit and the grind behind the glory and to soak up all things Innovation, media, tech and the future. #StartThemYoung #WomenLeaders #WomenInBusiness #Media #Tech #WorkingMom#CannesLions #Diversity #Inclusion #ChangeAgent",149,20,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2024-02-27,"Committed and so excited to serve as an Advisor to the executive leadership team at Overtime!Last year, I joined the company to support brand growth and the launch of Overtime  Select, their first ever Women’s basketball league and media division. Yesterday, all of our Overtime Select social media accounts went live on Instagram, TikTok and YouTube! Overtime builds disruptive new sports leagues aimed globally at the next generation of sports fans and athletes. It’s game time and I’m thrilled to help women and girls gain traction and visibility in the basketball arena! (And I got a player card!) 🏀⛹🏽‍♀️✨#Advisor #Sports #Media #WomenLeaders #BusinessGrowth #WomenInBusiness #WomenInSports Zachary Weiner Dan Porter Sascha Malas Jack Jenkins E.J. Lawrence",146,27,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-11-27,"Congratulations to all of the ADCOLOR Conference and Awards honorees, especially those who have been my industry partners, category disruptors, fierce friends, inspirations and career-long collaborators. I’m thrilled for all of the honorees, energized by the rising stars in the room and excited for the folks I’ve had the joy to work with and know for years!• Tyrona (Ty) Heath, ADCOLOR in Tech Award Winner• Adrianne C. Smith, DEI Executive of the Year Winner• Jerri DeVard, ADCOLOR Lifetime Achievement Award Honoree• Jason White, ADWEEK | ADCOLOR Beacon Award Honoree• Tariq H., ADCOLOR Legend Award Honoree• Steven Wolfe Pereira ⚡️, ADCOLOR Legend Award Honoree#ADCOLORAwards #DoubleUpDoubleDown #Marketing #Media #Advertising #Diversity #HeroMedia #HeroesOfMedia",146,12,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-04-27,"It’s a privilege and an honor to serve on the Jury for Cartier’s social impact program, the Cartier Women's Initiative. Tonight, in Paris, we honor our 2023 Fellows at the #CWI23 ceremony and gala. I’m excited to continue supporting our founders and their work to be #ForcesForGood Here’s to a globally inclusive future! #SocialImpact #WomenLeaders #Entrepreneurship #Investing #ChangeAgent",137,37,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2024-02-27,"I finally blew out a candle on a fancy dessert to celebrate turning 39! 🥳My birthday was last week, but life was really lifing— work was crazy busy, my children’s sports tournaments and practice schedule were intense, and my son’s senior ring ceremony took over my birthday week and the weekend. Working moms put the family first and always make it work, right?! 💁🏽‍♀️Last night, we finally carved out time for family dinner to celebrate my birthday and I got to blow out a candle on a phenomenal tres leche cake and make a wish! 🎂🎊#Grateful #HappyBirthdayToMe #PersonalNewYear #WomenInBusiness #WorkingMom #ThePathRedefined",134,58,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-08-27,"It’s a film that’s screening at every major film festival and made a splash at Martha's Vineyard African American Film Festival  this year…OnBoard The Film chronicles the story of Black Women On Boards and the stories the history books don’t tell us about the Black women who paved the way for us.Congratulations Shannon Nash, Esq., CPA, Merline Saintil and Deborah Riley Draper on the production, direction and financing of this important film.👏🏾👏🏾👏🏾#OnBoardTheFilm#BWOB#MVAAFF#WomenInBusiness#BlackWomenOnBoards#MarthasVineyard",131,6,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2024-02-27,"I turned 39 on Monday! 🥳  I took the day off and played 2 1/2 hours of tennis, did a weightlifting workout, went on a 3 mile walk with my mom before our lunch and spa date, and watched my daughter’s last JV soccer game of the year! Came home to my mom’s banana pudding, surprise gifts from my children and a love letter en español from my daughter! 🎉Professional update: it’s the first time ever in my 20 year career as an entrepreneur and executive that I didn’t work on my birthday. In my meetings this week, people have said they’re motivated seeing on social how hard I work to show up as a professional, dedicated mom and woman on a mission to be the best and healthiest version of myself. All I can say is, it’s been a game-changing journey and I sincerely want the same for you!As my professional network, I’m sharing a bit here so you can understand how I’ve changed what #Health #Wellness and #ExecutiveCoaching looks like for me. I’ve been fiercely focused on #Performance #Productivity and #Mindset which is rooted in our #HealthyHabits. Personal update: here’s a few pictures of the progress I’ve made thus far— my sleep has dramatically improved since a year+ ago, I’ve lost 17 pounds of inflammation (which has more impact on your mind and memory than you can imagine) and I’ve become much stronger physically which is translating to an enhanced mind and spirit (directly correlated to culture and team building)! I’m working on something special to support leaders like us in response to the feedback and questions I’ve received - click here to be the first to know more: https://lnkd.in/guMRZF_USeeing others around me thrive really is the best birthday present!❤️ Thank you for sharing in my most personal LinkedIn post ever! 😁#HappyBirthday #BirthdayWishes #PersonalGrowth #Business #Success #CareerAdvice #ExecutiveLeadership #Entrepreneurship #WomenLeaders",128,67,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-04-27,"📣 MAJOR NEWS! It is an honor to join the Board of Directors at WIN: Women in Innovation alongside my fellow incoming directors Sehr Thadhani, Chief Digital Officer at Nasdaq and Lexie Komisar, Director of Global Product Partnerships & Growth, Meta. Thank you Kit Krugman for such a warm welcome! Here’s to creating change and opportunity for all women in innovation!#WomenLeaders #WomenInBusiness #WomenInInnovation #Tech #Innovation #ChangeAgent #Impact #MakeADifference",127,50,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-04-27,"Happy Mother’s Day! 💕To my babies, thank you for making me a mama and seeing me through every circumstance that’s made motherhood challenging. To all the mamas doing the most.To all the mamas worrying they’re not doing enough.To all the single mamas who dread this day and the emptiness it holds.To all the mamas who have lost their moms and are holding onto memories today.To all the mamas who show up and stand in as a mama bear to your beloved babies of the heart…Wishing you a restful, reflective and replenishing Mother’s Day! #HappyMothersDay#WomenLeaders",125,11,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2022-04-27,"Today marks Black Women’s Equal Pay Day. Black women have to work this far into this year to finally catch up to what a white, non-Hispanic man earned by the end of 2020.It's a different but dangerous type of discrimination, and one that does more than just down level, it deters brilliance from showing up to succeed. This is a reminder in your inbox to celebrate your wins, your lessons learned, your work (as it is), and to never forget your worth. #WomenLeaders#WomenInBusiness#EqualPay#BlackWomen#BlackWomenEqualPayDaydigitalundivided",122,18,18,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-06-27,"One month in as President, Digital Innovation at Hero Media Inc.1 inaugural tentpole event #HeroesofMedia2023 4 talks at the Cannes Lions International Festival of Creativity  Countless calls, meetings and catch ups.Reviewing loads of content and ad tech. Showing up big #ForTheCulture #CannesLions#CanneLions2023#WomenInBusiness#ThePathRedefined",122,13,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-07-27,"I love to see women winning in business! Sending a huge congratulations to Kathryn McLay, who’s just been named CEO of Walmart International! I spent 2 years on Walmart’s first ever Board of Disruption looking at innovation globally for the worlds largest retailer and its consumer experiences right before COVID hit. Meeting with Kathryn was a highlight - she was stepping into her CEO role at Sam's Club and had a big vision.As Emma Hinchliffe perfectly captures in her Fortune article on this powerful woman-to-woman CEO transition, there are some incredible women at Walmart running businesses in the Billions! I hope this major announcement signals to the world that female CEO’s are growth oriented and capable. Now, let’s create opportunities for women of color like this too.#WomenLeaders #WomenInBusiness #CEO #TheFutureIsFemale",118,11,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-04-27,My newsletter is out and it's all about learning to level up and how stepping back has helped me find ways to propel forward.I hope this inspires you. Let me know your thoughts in the comments.#WomenInBusiness #WomenLeaders #Entrepreneurship #Career #LevelUp #ThePathRedefined,116,27,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-10-27,"Excited to announce that I’ve joined Overtime as an Advisor and thrilled to share that today we’ve launched Overtime Select, a Women’s league in the Overtime 🏀franchise!It’s been incredible to get to know the Overtime team and to see their dedication to the players embedded in how Overtime Select shows up and supports the players, their parents and guardians including tutoring, mentorship and everything I believe women need to succeed in career and sport.Thank you Zachary Weiner and Dan Porter for bringing me on as an Advisor to help build this community and experience. Sascha Malas, congratulations on becoming Director of Overtime Select and thank you for all of your hard work - your vision wowed me and I knew I had to join you! Let’s GOOO!🏀🚀https://lnkd.in/gZD-jVSV#Sports #Media #WomenLeaders #Overtime #WomensBasketballJack Jenkins Joseph Feldman",113,38,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-04-27,"Spent the weekend in Palm Springs on a retreat for OnBoard The Film with some of my favorite ladies from Black Women on Boards! Here’s to making history and capturing it in style like Christiane Pendarvis does! Thank you, Shannon for hosting an intentional weekend!! #BlackWomenOnBoards#WomenInBusiness#WomenLeaders#Entrepreneurship #Inclusion #ChangeAgents #DiversityMatters",112,13,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-11-27,"Happy Thanksgiving!I hope you are reclaiming and focusing on all that you are grateful for… Whether you choose to escape on a well-deserved vacation to relax and rejuvenate, find yourself surrounded by family reminiscing and enjoying your favorite foods, or celebrating with friends who have become family because the holiday brings pain and complex feelings that make it difficult, I hope that your Thanksgiving is exactly what you need right now to fill your cup! I've always found traditional holidays to be a challenge, and this year, we decided to spend Thanksgiving in Punta Cana, right next to our beloved home, Puerto Rico. I needed a rest. I didn't want to have to cook, clean, or be responsible for hosting this year and decided to be easy on myself. As much as I love entertaining, I just wanted to spend time focused on my family and creating memories together. The countdown to college for my eldest is real and I’m soaking up all the family time I can!Wishing you and your loved ones a Thanksgiving filled with joy, warmth, and the freedom to celebrate it in a way that reflects your truest self and what’s most important in your life. #HappyThanksgiving #GivingThanks #Grateful #FamilyTime #ThePathRedefined",112,25,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-06-27,Creating a life you love? It’s possible. 🙏🏾💫Pinterest said it best at Cannes Lions International Festival of Creativity! 💯Shout out to Elizabeth Luke and the Pinterest brand comms team 👏🏾👏🏾#CannesLions2023 #WorkingMom#SundaySermon #ThePathRedefined,94,7,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
Lauren Maillian ,Female,2023-05-27,"This Juneteenth will be a special one for Hero Media!I’m immensely proud to share that we will be hosting the inaugural “Heroes of Media” awards dinner in Cannes, honoring three special individuals who have made exceptional contributions to diverse-owned media. Follow Hero Media Inc.  for more details and honoree announcements.Joseph Anthony len burnett Victoria Park Ayana Rivera time to do it big at Cannes for the culture! Thanks to HP and Tara J. Agen for your partnership! #HeroesofMedia2023 #CannesLions",93,12,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAJ5V3ABY_CuyDBMHONPLrxkcX5KmTlPSyQ&keywords=lauren%20maillian&origin=CLUSTER_EXPANSION&position=0&searchId=9ecbb674-cdae-4def-8b8f-22f3d1e10e0e&sid=x7K&sortBy=%22date_posted%22
